@relation D__cs583_researchProj_data

@attribute text string
@attribute @@class@@ {mixed,negative,neutral,positive}

@data
'Betting on a bounce from Big Blue $IBM #IBM',positive
'$PBI Transfinder to Showcase Next Generation Innovations for School Transportation ...',positive
'$MO House hopefuls raise $2.2M',positive
'Tuesday (early) links: economic advancements, oversold $GLD and your changing breakfast. $AAPL',positive
'RT @SeanJehan: Warren Buffet on CNBC says that he wishes he bought Apple years ago. It certainly pays to be a technologist in this age. $aa…',positive
'$BMY touts safety & effectiveness of new drug PD-1. @NickAuden desperately needs access in fight w cancer. Pls #BMS allow #CompassionateUse!',positive
'$AMD new highs',positive
'$LM Bill Miller Invests in Personal',positive
'RT @IBDinvestors: NQ Mobile Uses The Write Way To Spur Collaboration $TGT',positive
'\"? #BULLISH: SELLER OF 16,000 $S Nov 6 PUTS @ $.23 \"',positive
'Took small position in $AAPL weekly calls 505 strike',positive
'$WU How the Telegraph Went From Semaphore to Communication Game Changer',positive
'RT @WallStJesus: ? $NFLX (W) CALL BUYING!#OPTIONS',positive
'$AMD chart by @BM19759956: bullish.',positive
'$RRC Clinical Ink Equity Investment to Expand eSource Market',positive
'How did I not buy back $IBM under $180. WTF is wrong with me? UGH!',positive
'\"$GE looks like its attempting another breakout, I would think a move over $25 will excite the TA crowd.',positive
'$PNC Pre-Market: Bank of America Profits Improve; Investors Optimistic About a Last ...',positive
'RT @Benzinga Mizuho Raises PT on Apple as Greater iPhone Availability Leads Quarter Earnings $AAPL',positive
'RT @philstockworld: Hope Springs Eternal - For Now!  $USO $SCO $TZA $NFLX $TSLA $AMZN $F $YUM $INTC $VIX  #TGIF #shutdown --',positive
'\"$GPS Top Stocks: Myriad Genetics, Inc. (NASDAQ:MYGN), The Gap Inc. (NYSE:GPS ... \"',positive
'RT @vanquiship: RT @RealFanboy101: $AAPL a TON of the $500 calls this week is institutional money. The real guerrillas have the $505s',positive
'$TSS Sparta Capital Ltd. Signs Letter of Intent with Waste to Energy Green Earth ...',positive
'My $AMD position up 40\% today in calls',positive
'RT @SeekingAlpha: 123 Years Of Dividends And Global Growth Makes This A Forever Stock $PG',positive
'JPM earnings call: Litigation expenses a surprise to management $JPM',positive
'$MAR ATDynamics offers new size trailer tail',positive
'$UNH Top 10 Companies Hiring This Week',positive
'\"$EMC Trader\'s Buzzers - Yahoo! Inc. (NASDAQ:YHOO), Brocade Communications ...',positive
'$HD Top Analyst Upgrades and Stocks to Buy: Apple, Intel, Sprint, Nucor and More',positive
'Upgrades: $SCHW $ALK $MPC $HFC $VLO $KLAC $THOR $LRCX $DFS $WFC $LINTA $AMD $KORS $NUVA $TCBI #daytrader',positive
'$GILD MACD marks bullish pattern. Six months target: 75.62',positive
'Next iPad will likely feature same technology that made the iPad Mini thinner and lighter. $AAPL',positive
'$TSO 45.50, uptrending 5 day',positive
'$NFLX love to see 316-317s',positive
'$AAPL Apple Inc. (AAPL): I\'d Buy Apple From This Billionaire That\'s Selling: Apple Inc. (AAPL): I\'d Buy Apple...',positive
'$JCP  Long $7.60',positive
'$PKI PerkinElmer Price Target Increased to $45.00 by Analysts at Goldman Sachs ...',positive
'Great action so far from the #solars featured on today\'s Morning Call $FSLR $TSL $YGE $SCTY',positive
'#IBM: The Future Is Bright $IBM',positive
'$AAPL Markets Rise on Hopes of a Fiscal Deal',positive
'$gs is in beast mode',positive
'\"@mukundmohan Thanks for the follow, Mukund! We\'ve taken notice to the great things $MSFT is doing in the start-up space. CC: @1776dc \"',positive
'My biggest gains today: $CLF +8.3\% $LNG +7.7\% $P +5.7\% $MPEL +6.6\% $WNR 5.5\%. All bought since Oct 10 on signals.',positive
'$INTC on the move',positive
'$KO Have a look at some great reasons to be very optimistic about Europe',positive
'$T AT&T Inc. (NYSE:T) Bags Top Performance Award In Cleveland',positive
'RT @traderstewie: Since wednesday\'s reversal $GS has been a relartive strength leader. Its up 3 days in a row and now bumping into 20 day Mâ€¦',positive
'$NSC South Carolina ports: More cargo in September, more funds for inland facility',positive
'$CMS Sprylogics strengthens its Board of Directors and Advisory Board by adding ...',positive
'$AGRO B/O $AA $T $VOXX $CL $CCMP $DRI flag $ETR $DUK $EPAM all from Custom - Parabolic SAR BUY scan',positive
'$WFM Former Kmart on Fort Jackson Boulevard to be redeveloped',positive
'\"$BAC Stocks to Track - Bank of America Corp (NYSE:BAC), Facebook Inc (NASDAQ ...: Stocks to Track - Bank of A...',positive
'$TWC has crossed the Short Level Down To Learn More',positive
'$VZ Verizon Communications Receives â€œBuyâ€? Rating from TheStreet (VZ)',positive
'RT @BVFinancials: $NDAQ Aratana Therapeutics, Inc. [PETX] to Ring The NASDAQ Stock Market Closing Be..',positive
'Comerica Earnings Rise on Fee Income Growth: $KEY',positive
'$PFG Veteran Healthcare and Silicon Valley Executives Join Liaison Technologies ...',positive
'\"RT @allstarcharts: I can\'t believe i\'m saying this, but $AAPL is a buy against the 5 day ma. this thing looks like it\'s heading a lot highe? \"',positive
'\"Using  his rtirement gift $MSFT #Kin cellphone, first congratulatory call to Setve Ballmer made by retired operating system founder \"\"Bob\"\"@ \"',positive
'$AAPL been up 5 day in a row. A close above 500 is ultra-bullish',positive
'Added back my 495C\'s at $6.20 x40 $AAPL',positive
'$CMG Growing Your Profits With Farmland',positive
'$VNO booked',positive
'$SHW has crossed the Short Level Down To Learn More',positive
'I\'d Buy Apple From This Billionaire That\'s Selling $AAPL',positive
'At a nightclub, uh, I mean Nike event to release next Fuelband. $NKE',positive
'$AMD now up 70\% Oct calls ends today',positive
'$NBL CONSOL Energy, Blue Racer plan Noble County infrastructure',positive
'$CA Innovente appoints Pierre Duval as Vice President',positive
'$GOOG sold some more 891.99!!',positive
'RT @Interzone826: @PeterGhostine $MU BEAT on EPS by $.05. News orgs got it wrong. Barron\'s is one of first to realize their error:',positive
'$ORLY calls up 20\% holding',positive
'Reliance Industries Profit Rises 1.5\% $D',positive
'$BTU - BULLISH ISE SENTIMENT#OPTIONS',positive
'$EBAY eBay Inc. (NASDAQ:EBAY) - On Fling Of Acquisition',positive
'$BWA has crossed the Long Level Up To Learn More',positive
'$UNP [$$] Union Pacific Profit Rises 10\%',positive
'Xbox Marks the Sweet Spot for Microsoft $DJI $MSFT #Office365',positive
'$WIN - Windstream Hosted Solutions Gains PCI Certification for Cloud and Hosted Data Centers',positive
'$SCHW Stock Upgrades: Alaska Air, Intel, and Charles Schwab',positive
'RT @SteadyTrader: $DIS Disney coiling up for a jump',positive
'$GWW [$$] W.W. Grainger Profit Up 36\%',positive
'\"Hat tip to local newscast this morning for scrolling headline: \"\"Coca Cola earnings up as they sold more drinks\"\". $KO \"',positive
'$BXP SandRidge Energy Inc. (NYSE:SD) ?Reduction In Debt To Result In Better ...',positive
'\"Hot Stocks: Bank of America Corp (NYSE:BAC), iPath S&P 500 VIX Short Term ... $BAC \"',positive
'\"Leerink initiates Acceleron Pharma at Outperform, sees 50\% upside $JNJ\"',positive
'$ANF forming a quadruple top on the daily chart. Has to resolve one way or the other. Currently at 10sma resistance.',positive
'$STI Cellular Biomedicine Group Adds New Talent to Board of Directors',positive
'$PAYX Hot Stocks: Paychex, Inc. (NASDAQ:PAYX), SanDisk Corporation (NASDAQ ...',positive
'Coca-Cola Delivers Balanced Growth From Its Diversified Portfolio $DPS',positive
'@gerritwult @contangoz I met with Jackwyn Nemerov who replaced Roger Farrah at $RL -she is intent on expanding relationship with $DXLG so...',positive
'\"$PM Hot Stocks Alert: Host Hotels and Resorts Inc (NYSE:HST), Philip Morris ...',positive
'$FSLR approaching gap fill',positive
'Check out my $NBL call at 9:45? what to learn how to call trades accurately?',positive
'$TXN Texas Instruments named Thomson Reuters 2013 Top 100 Global Innovator for Sec..',positive
'$PFE Pfizer Inc. (NYSE:PFE) Funds Study On Expenditure On Cancer Drugs',positive
'@WSJMoneyBeat $JPM and $GPS stocks look good today. #NYSE.',positive
'\"$MAT Mattel Is Winning The Preschool War [LeapFrog Enterprises, Inc., Hasbro, Inc ... \"',positive
'$SHW has crossed the Long Level Up To Learn More',positive
'$LIFE Southern California Cycling Event to Support Local Cancer Research Kicks Off',positive
'Want to Star in Google Ads? You?re About to Anyway #google',positive
'123 Years Of Dividends And Global Growth Makes This A Forever Stock $PG',positive
'Open positions on $GOOG & $PCLN calls, both profitable. Will hold.',positive
'$X New High Mentioned in @MadiEyeOnSpy that 23.18 holds may just see that 25 PT - Trimmed another piece from 18.68 and 19.60 cc @kvjung',positive
'\"$DE For Value Investors, 3 Mining Suppliers Worth Digging Into \"',positive
'$TIF Royal Exchange up for sale for Â£75m',positive
'@Nataliem55 thanks. I already have. $FDX itself is up more than 11\% so far from the 111 price I posted. Had posted tgt price wks ago',positive
'$MSFT staying long ..nice start lets see if it can BO ....OI HUGE next weeks calls...',positive
'$KMB Amazon\'s Biggest Advantage Over Wal-Mart',positive
'\"$BSX Hot Stocks ? H, BPO, MPG, BSX, DWRE, EGAN, INUV, ACPW, DOW, DWA, AHH ... \"',positive
'\"$PSX Andre Houston carries Bay City Central past Saginaw Arthur Hill, 40-24 \"',positive
'RT @BloombergNEF: Wal-Mart emerges as the largest commercial #solar-energy user in the U.S, with 89MW across 215 locations:',positive
'Nice $PFE Pfizer breakout in recent days, love Pharma as global aging provides giant tailwind. Long shuffleboard too.',positive
'$AMZN gets cosy with $PG @SerenaNGWSJ',positive
'Quest Introduces Breast-Cancer Gene Test Rivaling Myriad $MYGN',positive
'\"Dollar Tree, Inc.: The stock is testing its highs. $DLTR \"',positive
'$WM Canadian Waste & Recycling Expo in Montreal just a few weeks away',positive
'\"$AAPL Soon ;  1)ipad event, 2)EA, 3)$CHL, 4)#shutdown cloture, 5)debt ceiling cloture, But, someone said 5C will be cut 1/2. I am buying Nov C \"',positive
'\"$GPS Stocks in a bear Hug- NPS Pharmaceuticals, Inc.(NASDAQ:NPSP), Micron ... \"',positive
'$NTRS China\'s long-term Arctic strategy',positive
'$XLNX JESD204B FPGA Debug Software Accelerates High-speed Design',positive
'Financials will make new highs $XLF $BAC $JPM $C $GS',positive
'Netflix on your cable box? It may happen. $NFLX up 4\% on WSJ report of possible $CMCSA partnership. Buzz video.',positive
'\"@MarketWatch $AAPL Using innovative QNX software, car infotainment systems connect seamlessly to Bluetooth phones, MP3 players, USB sticks,.\"',positive
'RT @theflynews: $AAMRQ $LCC $DAL $HA $UAL $JBLU $SKYW $LUV $ALK Airline stocks climb after JPMorgan upgrades AMR Corp.: Full Story',positive
'\"RT @FoxBusiness: Rebounding #drug sales drive 3Q #EPS beat for J&J, prompt FY guidance upgrade: @Jbooton \"',positive
'\"$AKAM Stocks to Watch: Akamai Technologies, Inc. (NASDAQ:AKAM), Xilinx, Inc ...',positive
'$GSAT now up 135\% from my buy alert and heading higher. This is #FOUS4 . And why i dont trade $AAPL $FB $LULU $TSLA',positive
'$CME finally broke out.',positive
'Growth In The Permian Basin And Apache $APA',positive
'Good rally in $NUE I will trade this again',positive
'$WMB Application filed for gas pipeline expansion',positive
'$APC has crossed the Long Level Up To Learn More',positive
'$NFLX NEW HOD and going for BEAST MODE',positive
'RT @CAMAR024: $AAPL definitely not making it easy for longs thats for sure',positive
'$CMA reported Q3 #EPS this morning of $0.78, beating estimates by $0.07 and growing by 10\% from Q3 2012 #SPXearnings',positive
'$PG 3 Dividend Stocks With Powerful Brands',positive
'$VIAB 5 Films That Started at the Top and Never Let Up',positive
'Solar stocks building on their previous gains. My take on $SPWR and industry trends $FSLR',positive
'$CMA Comerica Earnings Rise on Fee Income Growth (Update 1)',positive
'Spoke to a $WDC senior exec over the weekend. I\'m more bullish than ever on $MU. He\'s selling his own stock to buy $MU. 2014 could see $30+',positive
'RT @YellowTayy_: ?@Lil_7hugg: ?@YellowTayy_: ?@HoesLove_Niyyah: Couldnt $aee it NO 6ETTER Then Thiss !! ???',positive
'$PGR Mid Cap Small Cap Stocks in the Bullish Zone - Gilead Sciences, Inc.(NASDAQ ...',positive
'\"Allergan, Inc. (AGN) Defends Its Territory Against Increased Competition $AGN $JNJ $REGN $RHHBY $VRX: Brand re... \"',positive
'$NOC Northrop Grumman to Hackers: Can You Crack Me Now?',positive
'$RHI off to the races just like I talked about yesterday, 40\% profits overnight',positive
'$SWK Stanley Black & Decker Inc. Plans Quarterly Dividend of $0.50 (SWK)',positive
'$GIS hitting the HPS Target Zone. Another great Setup working out - TradingView',positive
'Here are 4 stocks gaining a ton of social interest that you have to know about today --> $BLK',positive
'$HSY On Tap: The Great American Beer Festival',positive
'$PBCT Italy to step up patrols in hope of saving migrants from shipwreck',positive
'$RRC Halcon Resources Corp (HK): The Hawk In The Bakken',positive
'$TXN - Boost battery life in \"always on\" smartphones, tablets and accessories with new ultra-low power',positive
'$WFC long call just went in my favor. Follow all my trades here:',positive
'$SWK has crossed the Short Level Down To Learn More',positive
'RT @SunriseTrader: $JPM daily broke triangle on earnings and continues higher',positive
'World economy is grinding to a halt but $X is a powerhouse',positive
'Np: @rihanna - Pour it up *yells $trip club$ and dollar bill$*',positive
'Just like @KeithMcCullough @jimcramer I don\'t #timestamp any of June winners!  $yhoo',positive
'I want to get all over the puts on $cmg chippotle shop house but it\'s to damn pricey',positive
'$RHI Jefferies Initiates Coverage on Robert Half (RHI)',positive
'$GOOG 873.5 i will look to trigger long',positive
'\"Why I\'m Watching $CME Closely\" Post updated*  This could be the start of a HUGE MOVE!',positive
'$BLL Infrastructure money announced for Western PEI',positive
'Capital Oversight Inc:Wednesday\'s Stocks to Watch:Mattel, Stanley Black & Decker, Advance Auto Parts $AAPL',positive
'$MET METLIFE INC : MetLife Reshapes Retail Distribution Organization under New ...',positive
'Strong #wireless & @FiOSTV subscriber growth propels #Verizon to 30\% profit jump in 3Q: @JBooton',positive
'McKesson Corporation: The stock is testing its highs. $MCK',positive
'? $NFLX (W) CALL BUYING!#OPTIONS',positive
'\"$NFLX Netflix, Inc. (NFLX): Report: Amazon to include Netflix on new streaming TV: Netflix, Inc. (NFLX): Repo... \"',positive
'#BMS Great hearing about the success rate of PD-1! Pls allow @NickAuden #CompassionateUse & #savelockysdad $BMY',positive
'$AAPL trying for 500 finally',positive
'$ma ring the register on $700',positive
'$FTR Five learn to be LifeSavers trainers',positive
'Took profits on $GS',positive
'RT @YoBronomics: $aapl wants over 500 today',positive
'Cover $JPM .20 +.30',positive
'$MAT Yahoo edges up after earnings, Alibaba news',positive
'RT @MarketCurrents Netflix higher as it works to land game-changing Pay-TV deal $NFLX',positive
'Stevia First: Bright Future, Potential Buyout Target $PEP',positive
'Long $JPM .70 ...off that 52.69 noted earlier',positive
'$NFLX new highs of the day. 50 MA at 290.33. Flipped to buy signal so far.',positive
'\"$DIS Disney Investors, Rejoice: Iron Man Is Slowly Destroying the Zombie Apocalypse \"',positive
'$CSX CSX officials say railroad should keep delivering better profits even as coal ...',positive
